ID,URL,Ruta Next.js,Tipo de página,Negocio/Oferta,Keyword principal,Keywords secundarias,Ciudad,Intención de búsqueda,Estado,Prioridad,Título SEO,Meta description,H1,CTA principal,Formulario activo,WhatsApp activo,Schema JSON-LD,Está en sitemap,Indexada en Google,Clicks,Impresiones,CTR,Posición media,Última actualización,Próxima acción,Notas
001,/,app/page.tsx,Home,BarberíaOS SaaS,software para barberías,"sistema para barberías, reservas barberías, agenda barbería",,Informacional + Transaccional,Publicada,Alta,"Software para barberías | Reservas, caja y QR — BarberíaOS","Software para barberías con reservas online, caja, QR, página pública y control de barberos. Sin comisión por cita.","Reservas, caja y clientes para tu barbería. Sin comisión.",Ver demo,,Sí,"SoftwareApplication, Organization, WebSite",Sí,,,,,,2026-05-16,Añadir FAQ JSON-LD al hero,Metadata global en layout.tsx
002,/demo,app/demo/page.tsx,Landing comercial,Demo BarberíaOS,demo software barbería,"probar barbería online, ver demo barbería",,Transaccional,Publicada,Alta,Demo BarberíaOS | Ve el panel en directo,Prueba BarberíaOS gratis. Ve la agenda, caja, clientes y reservas públicas sin registrarte.,Prueba BarberíaOS con una reserva real.,Empezar demo,Sí,Sí,,Sí,,,,,,2026-05-16,Añadir JSON-LD SoftwareApplication,Prioridad 0.9 en sitemap
003,/software-para-barberias,app/software-para-barberias/page.tsx,Landing SEO,BarberíaOS SaaS,software para barberías,"programa para barberías, app para barbería, sistema gestión barbería",,Informacional + Transaccional,Publicada,Alta,Software para barberías | BarberíaOS,"Software para barberías con reservas online, agenda, caja, clientes, productos, QR, marketing e IA. Sin comisión por reserva.",El software para barberías que conecta reservas, caja y clientes.,Ver demo,,Sí,,"Sí (con canonical)",,,,,2026-05-16,Añadir JSON-LD FAQPage + SoftwareApplication,Usa componente SeoLandingPage
004,/reservas-online-barberia,app/reservas-online-barberia/page.tsx,Landing SEO,Reservas BarberíaOS,reservas online barbería,"agenda online barbería, citas online barbería, booking barbería",,Transaccional,Publicada,Alta,Reservas online para barberías | BarberíaOS,Activa las reservas online de tu barbería con enlace público, QR y página propia. Sin comisión por cita. Prueba BarberíaOS.,Reservas online para tu barbería sin comisión por cita.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
005,/programa-reservas-barberia,app/programa-reservas-barberia/page.tsx,Landing SEO,Reservas BarberíaOS,programa reservas barbería,"software reservas barbería, gestión citas barbería",,Informacional + Transaccional,Publicada,Alta,Programa de reservas para barberías | BarberíaOS,Programa de reservas para barberías con agenda, barberos, servicios y página pública de reservas. Sin comisión.,El programa de reservas pensado para barberías independientes.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
006,/agenda-online-barberia,app/agenda-online-barberia/page.tsx,Landing SEO,Agenda BarberíaOS,agenda online barbería,"agenda barbería gratis, citas online barbería, calendario barbería",,Transaccional,Publicada,Alta,Agenda online para barberías | BarberíaOS,Activa la agenda online de tu barbería. Tus clientes reservan desde Instagram, WhatsApp o QR. Sin comisión por cita.,Agenda online para barberías: reservas desde cualquier canal.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
007,/caja-para-barberias,app/caja-para-barberias/page.tsx,Landing SEO,Caja BarberíaOS,caja para barberías,"caja registradora barbería, cobros barbería, cierre diario barbería",,Informacional + Transaccional,Publicada,Alta,Caja para barberías | BarberíaOS,Caja para barberías con cobros, métodos de pago, propinas, productos y cierre diario. Sin complicaciones.,La caja que entiende cómo trabaja una barbería.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
008,/alternativa-booksy-barberias,app/alternativa-booksy-barberias/page.tsx,Landing SEO,BarberíaOS vs Booksy,alternativa booksy barberias,"booksy alternativa, alternativa treatwell barbería, sin comisión barbería",,Transaccional + Comparativa,Publicada,Alta,Alternativa a Booksy para barberías | BarberíaOS,¿Cansado de pagar comisión por cada reserva? BarberíaOS es la alternativa a Booksy sin comisión. Tus clientes son tuyos.,La alternativa a Booksy que no cobra comisión por cada cliente.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
009,/software-barberias-barcelona,app/software-barberias-barcelona/page.tsx,Landing ciudad,BarberíaOS Barcelona,software barberías Barcelona,"barbería software Barcelona, gestión barbería Barcelona, reservas barbería Barcelona",Barcelona,Transaccional local,Publicada,Alta,Software para barberías en Barcelona | BarberíaOS,Software para barberías en Barcelona con reservas online, caja, QR y clientes propios. Sin comisión por reserva.,El software para barberías en Barcelona sin comisión.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD LocalBusiness,Única landing de ciudad activa
010,/software-barberias-sin-comision,app/software-barberias-sin-comision/page.tsx,Landing SEO,BarberíaOS sin comisión,software barberías sin comisión,"software barbería sin comision, alternativa booksy, barbería independiente",,Transaccional,Publicada,Alta,Software para barberías sin comisión | BarberíaOS,"Software para barberías sin comisión por reserva. Agenda, caja, clientes y QR. Pago mensual fijo, sin descuentos por cliente.",Software para barberías: sin comisión por cada reserva.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
011,/barberias,app/barberias/page.tsx,Directorio,Marketplace BarberíaOS,directorio barberías,"barberías cerca, encontrar barbería, barberías por ciudad",,Navegacional,Publicada,Media,Directorio de barberías | BarberíaOS,Encuentra barberías cerca de ti. Reserva online en las mejores barberías con BarberíaOS.,Encuentra tu barbería y reserva online.,Buscar barbería,,Sí,,Sí (sitemap prioridad 0.8),,,,,,2026-05-16,Añadir JSON-LD ItemList + generateSitemapEntries para ciudades,Tiene layout propio
012,/barberias/[city],app/barberias/[city]/page.tsx,Ciudad dinámica,Marketplace BarberíaOS,barberías en [ciudad],"barbería [ciudad], reservar barbería [ciudad]",[city dinámico],Navegacional local,Publicada,Alta,Barberías en [Ciudad] | BarberíaOS,Encuentra las mejores barberías en [ciudad] y reserva online sin esperar.,Las mejores barberías en [ciudad].,Reservar ahora,Sí,Sí,generateMetadata dinámico,No incluido — FALTA,,,,,,2026-05-16,Añadir a sitemap con generateSitemapEntries,Ruta dinámica — falta en sitemap.ts
013,/vision,app/vision/page.tsx,Institucional,Marca BarberíaOS,visión barberiaos,"tecnología barberías, futuro barberías, barbería digital",,Informacional,Publicada,Baja,Visión de BarberíaOS | Tecnología para barberías con propósito,La visión de BarberíaOS: ayudar a barberías independientes a recuperar el control de su agenda y clientes.,Tecnología para que cada barbería tenga más control y libertad.,Ver demo,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Revisar contenido para EEAT,JSON-LD completo
014,/mision,app/mision/page.tsx,Institucional,Marca BarberíaOS,misión barberiaos,"ayudar barberías crecer, software barberías independientes",,Informacional,Publicada,Baja,Misión de BarberíaOS | Ayudar a barberías a crecer con orden,Misión de BarberíaOS: ayudar a barberías independientes a crecer con orden y tecnología simple.,Ayudar a barberías a crecer con orden y tecnología simple.,Ver demo,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Revisar contenido para EEAT,JSON-LD completo
015,/proposito,app/proposito/page.tsx,Institucional,Marca BarberíaOS,propósito barberiaos,"por qué barberiaos, fundadores barberiaos, tecnología justa",,Informacional,Publicada,Baja,Propósito de BarberíaOS | Software para barberías con impacto real,Propósito de BarberíaOS: dignificar el trabajo de los barberos con tecnología justa que sirve de verdad.,Dignificar el trabajo de los barberos con tecnología que sirve.,Ver demo,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Revisar contenido para EEAT,JSON-LD completo. Tiene founderStatement.
016,/movimiento,app/movimiento/page.tsx,Institucional,Marca BarberíaOS,movimiento 1000 barberías,"1000 barberías, barberías independientes, digitalización barbería",,Informacional,Publicada,Baja,Movimiento BarberíaOS | 1.000 barberías más ordenadas,Movimiento 1000 Barberías Ordenadas: ayudar a barberías a digitalizarse sin comisión.,Un movimiento para que las barberías independientes recuperen el control.,Unirse como barbería fundadora,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Añadir casos reales cuando existan,CTA especial a WhatsApp de fundadores
017,/impacto,app/impacto/page.tsx,Institucional,Marca BarberíaOS,impacto barberiaos,"impacto tecnología barberías, resultados software barbería",,Informacional,Publicada,Baja,Impacto de BarberíaOS | Tecnología que ayuda a negocios reales,Impacto de BarberíaOS en dueños de barberías: más control menos caos mejor experiencia.,Tecnología que ayuda a negocios reales.,Ver demo de impacto,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Añadir métricas reales cuando existan,JSON-LD completo
018,/academia,app/academia/page.tsx,Institucional / Educativo,Academia BarberíaOS,academia barberiaos,"formación barbería, aprender gestionar barbería, cursos dueños barberías",,Informacional,Publicada,Media,Academia BarberíaOS | Aprende a hacer crecer tu barbería,Academia BarberíaOS enseñará a dueños de barberías a usar mejor su agenda y marketing.,Aprende a convertir tu barbería en un negocio más ordenado y rentable.,Ver demo del sistema,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Poblar con contenido real cuando exista,Módulos futuros documentados
019,/historias,app/historias/page.tsx,Casos de estudio,Casos BarberíaOS,historias barberiaos,"casos reales barberías, testimonios software barbería, resultados barbería",,Informacional,Publicada,Media,Historias BarberíaOS | Casos reales de barberías que crecen,Historias BarberíaOS prepara casos reales de barberías que crecen. Impacto esperado sin testimonios inventados.,Historias que queremos construir junto a barberías reales.,Ser barbería fundadora,,Sí,"Organization, WebPage, BreadcrumbList",Sí (0.7),,,,,,2026-05-16,Añadir caso real con permiso,Sin testimonios inventados — honesto
020,/r/[slug],app/r/[slug]/page.tsx,Página pública de reservas,,reservar en [nombre barbería],"citas [barbería], reservar [slug]",[dinámico],Transaccional,Activa (funcional),Alta,Reserva en [Nombre Barbería] | BarberíaOS,[Descripción de la barbería y servicios disponibles],[H1 dinámico por barbería],Reservar ahora,Sí,Sí,generateMetadata dinámico,No incluido — FALTA (debería bloquearse en robots),,,,,,2026-05-16,Añadir /r/ a robots.txt disallow,Páginas de reserva pública por barbería — no deben indexarse
021,/review/[token],app/review/[token]/page.tsx,Funcional (reseña),,dejar reseña barbería,,,[dinámico],Transaccional,Activa (funcional),Baja,,,,Enviar reseña,Sí,No,,No incluido — FALTA (debería bloquearse en robots),,,,,,2026-05-16,Añadir /review/ a robots.txt disallow,URLs con token único — no indexar
022,/login,app/login/page.tsx,Autenticación,,,,,,Transaccional,Activa,N/A,,,,Iniciar sesión,Sí,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción,Correctamente bloqueada
023,/forgot-password,app/forgot-password/page.tsx,Autenticación,,,,,,Transaccional,Activa,N/A,,,,Recuperar contraseña,Sí,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción,Correctamente bloqueada
024,/reset-password,app/reset-password/page.tsx,Autenticación,,,,,,Transaccional,Activa,N/A,,,,Nueva contraseña,Sí,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción,Correctamente bloqueada
025,/onboarding,app/onboarding/page.tsx,Autenticación / Onboarding,,,,,,Transaccional,Activa,N/A,,,,Configurar barbería,Sí,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción,Correctamente bloqueada
026,/legal,app/legal/page.tsx,Legal,BarberíaOS Legal,aviso legal,,,,Navegacional legal,Publicada,Baja,Centro legal | BarberíaOS,Documentos legales de BarberíaOS: privacidad, términos, cookies y más.,Centro de documentos legales.,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,Índice de páginas legales
027,/legal/privacidad,app/legal/privacidad/page.tsx,Legal,BarberíaOS Legal,política privacidad barberiaos,,,,Informacional legal,Publicada,Baja,Política de privacidad | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
028,/legal/terminos,app/legal/terminos/page.tsx,Legal,BarberíaOS Legal,términos de uso barberiaos,,,,Informacional legal,Publicada,Baja,Términos de uso | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
029,/legal/cookies,app/legal/cookies/page.tsx,Legal,BarberíaOS Legal,política cookies barberiaos,,,,Informacional legal,Publicada,Baja,Política de cookies | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
030,/legal/aviso-legal,app/legal/aviso-legal/page.tsx,Legal,BarberíaOS Legal,aviso legal barberiaos,,,,Informacional legal,Publicada,Baja,Aviso legal | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
031,/legal/contacto,app/legal/contacto/page.tsx,Legal,BarberíaOS Legal,contacto barberiaos,,,,Navegacional,Publicada,Baja,Contacto | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
032,/legal/accesibilidad,app/legal/accesibilidad/page.tsx,Legal,,declaración accesibilidad,,,,Informacional legal,Publicada,Baja,Accesibilidad | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
033,/legal/cancelacion-reembolsos,app/legal/cancelacion-reembolsos/page.tsx,Legal,,cancelación y reembolsos barberiaos,,,,Informacional legal,Publicada,Baja,Cancelación y reembolsos | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
034,/legal/comunicaciones-comerciales,app/legal/comunicaciones-comerciales/page.tsx,Legal,,comunicaciones comerciales,,,,Informacional legal,Publicada,Baja,Comunicaciones comerciales | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
035,/legal/condiciones-contratacion,app/legal/condiciones-contratacion/page.tsx,Legal,,condiciones de contratación,,,,Informacional legal,Publicada,Baja,Condiciones de contratación | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
036,/legal/condiciones-reservas,app/legal/condiciones-reservas/page.tsx,Legal,,condiciones de reservas,,,,Informacional legal,Publicada,Baja,Condiciones de reservas | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
037,/legal/encargo-tratamiento,app/legal/encargo-tratamiento/page.tsx,Legal,,encargo de tratamiento GDPR,,,,Informacional legal,Publicada,Baja,Encargo de tratamiento | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
038,/legal/ia,app/legal/ia/page.tsx,Legal,,política IA barberiaos,,,,Informacional legal,Publicada,Baja,Política de IA | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,Única en su categoría — ventaja
039,/legal/propiedad-intelectual,app/legal/propiedad-intelectual/page.tsx,Legal,,propiedad intelectual barberiaos,,,,Informacional legal,Publicada,Baja,Propiedad intelectual | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
040,/legal/seguridad,app/legal/seguridad/page.tsx,Legal,,seguridad barberiaos,,,,Informacional legal,Publicada,Baja,Seguridad | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
041,/legal/subencargados,app/legal/subencargados/page.tsx,Legal,,subencargados GDPR barberiaos,,,,Informacional legal,Publicada,Baja,Subencargados | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
042,/legal/uso-aceptable,app/legal/uso-aceptable/page.tsx,Legal,,uso aceptable barberiaos,,,,Informacional legal,Publicada,Baja,Uso aceptable | BarberíaOS,,,,,No,,Sí (0.4),,,,,,2026-05-16,Sin acción prioritaria,
043,/dashboard,app/dashboard/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,Acceder,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Requiere auth
044,/dashboard/agenda,app/dashboard/agenda/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,CRUD de agenda
045,/dashboard/ajustes,app/dashboard/ajustes/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Ajustes de barbería
046,/dashboard/automatizaciones,app/dashboard/automatizaciones/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Automatizaciones
047,/dashboard/barberos,app/dashboard/barberos/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,CRUD barberos
048,/dashboard/caja,app/dashboard/caja/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Caja y cobros
049,/dashboard/clientes,app/dashboard/clientes/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,CRM clientes
050,/dashboard/clientes/[id],app/dashboard/clientes/[id]/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Detalle cliente
051,/dashboard/estadisticas,app/dashboard/estadisticas/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Estadísticas
052,/dashboard/finanzas,app/dashboard/finanzas/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Finanzas
053,/dashboard/fiscalidad,app/dashboard/fiscalidad/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Fiscalidad
054,/dashboard/growth,app/dashboard/growth/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Growth Engine
055,/dashboard/huecos,app/dashboard/huecos/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Detección de huecos
056,/dashboard/ia,app/dashboard/ia/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,IA del dueño
057,/dashboard/inventario,app/dashboard/inventario/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Control de inventario y stock
058,/dashboard/marketing,app/dashboard/marketing/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Marketing Studio
059,/dashboard/marketplace,app/dashboard/marketplace/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Marketplace interno
060,/dashboard/pagos,app/dashboard/pagos/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Historial de pagos
061,/dashboard/qr,app/dashboard/qr/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Generador QR
062,/dashboard/recuperacion,app/dashboard/recuperacion/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Recuperación de clientes
063,/dashboard/resenas,app/dashboard/resenas/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de reseñas
064,/dashboard/reservas,app/dashboard/reservas/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Vista reservas
065,/dashboard/reservas/pipeline,app/dashboard/reservas/pipeline/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Pipeline de reservas
066,/dashboard/security-audit,app/dashboard/security-audit/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Auditoría de seguridad Shield
067,/dashboard/servicios,app/dashboard/servicios/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,CRUD servicios
068,/dashboard/whatsapp,app/dashboard/whatsapp/page.tsx,Dashboard privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Integración WhatsApp
069,/admin,app/admin/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Panel admin global
070,/admin/deals,app/admin/deals/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de deals
071,/admin/leads,app/admin/leads/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de leads
072,/admin/marketplace,app/admin/marketplace/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Admin marketplace
073,/admin/shield,app/admin/shield/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Panel Shield
074,/admin/shield/[id]/report,app/admin/shield/[id]/report/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Reporte Shield individual
075,/admin/suscripciones,app/admin/suscripciones/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión suscripciones
076,/admin/tareas,app/admin/tareas/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de tareas internas
077,/api/growth/ads/webhook,app/api/growth/ads/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook Ads
078,/api/growth/ai/suggest-message,app/api/growth/ai/suggest-message/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,IA mensajes
079,/api/growth/private-reply,app/api/growth/private-reply/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Respuesta privada IG
080,/api/growth/webhooks/instagram-comments,app/api/growth/webhooks/instagram-comments/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook comentarios IG
081,/api/growth/webhooks/instagram-messages,app/api/growth/webhooks/instagram-messages/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook mensajes IG
082,/api/growth/whatsapp/webhook,app/api/growth/whatsapp/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook WhatsApp
083,/api/health,app/api/health/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Health check
084,/api/security-audit,app/api/security-audit/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,API Shield
085,/api/security-audit/manual-review,app/api/security-audit/manual-review/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,API revisión manual Shield
086,/api/stripe/checkout,app/api/stripe/checkout/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe checkout
087,/api/stripe/portal,app/api/stripe/portal/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe portal
088,/api/stripe/webhook,app/api/stripe/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe webhook
089,/auth/callback,app/auth/callback/route.ts,API / Auth,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Supabase auth callback
090,/software-inventario-barberia,[PENDIENTE DE CREAR],Landing SEO,Inventario BarberíaOS,software inventario barbería,"control stock barbería, productos barbería, venta mostrador",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,Software de inventario para barberías | BarberíaOS,Controla tu stock de productos y venta en mostrador desde BarberíaOS. Sin comisión.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
091,/crm-clientes-barberia,[PENDIENTE DE CREAR],Landing SEO,CRM BarberíaOS,crm clientes barbería,"gestión clientes barbería, historial clientes barbería, recuperar clientes",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,CRM para barberías | BarberíaOS,Gestiona tus clientes con historial de visitas y campañas de recuperación. Clientes propios sin depender de plataformas.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
092,/whatsapp-barberias,[PENDIENTE DE CREAR],Landing SEO,WhatsApp BarberíaOS,whatsapp barberías,"reservas whatsapp barbería, mensaje whatsapp barbería",,Transaccional,Recomendada — FALTA CREAR,Alta,WhatsApp para barberías | BarberíaOS,Conecta tus reservas y campañas de recuperación con WhatsApp. Mensajes listos para copiar.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
093,/marketing-barberias,[PENDIENTE DE CREAR],Landing SEO,Marketing BarberíaOS,marketing barberías,"campañas barbería, redes sociales barbería, instagram barbería",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,Marketing para barberías | BarberíaOS,Marketing Studio para barberías: campañas de recuperación de clientes, reseñas, WhatsApp e Instagram.,,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
